audeur,chfgbp,cadjpy,,,audeur,Date,Time,Close,,chfgbp,Date,Time,Close,,cadjpy,Date,Time,Close
0.65518,0.71085,81.9887,,,,2016-02-23,06:40:00,0.65518,,,2016-02-23,06:40:00,0.71085,,,2016-02-23,06:40:00,81.9887
0.65518,0.71097,81.9695,,,,2016-02-23,06:45:00,0.65518,,,2016-02-23,06:45:00,0.71097,,,2016-02-23,06:45:00,81.9695
0.655,0.71082,81.9675,,,,2016-02-23,06:50:00,0.655,,,2016-02-23,06:50:00,0.71082,,,2016-02-23,06:50:00,81.9675
0.65485,0.7108,81.9668,,,,2016-02-23,06:55:00,0.65485,,,2016-02-23,06:55:00,0.7108,,,2016-02-23,06:55:00,81.9668
0.65493,0.71086,81.9567,,,,2016-02-23,07:00:00,0.65493,,,2016-02-23,07:00:00,0.71086,,,2016-02-23,07:00:00,81.9567
0.65495,0.71125,81.9311,,,,2016-02-23,07:05:00,0.65495,,,2016-02-23,07:05:00,0.71125,,,2016-02-23,07:05:00,81.9311
0.6555,0.71113,81.9847,,,,2016-02-23,07:10:00,0.6555,,,2016-02-23,07:10:00,0.71113,,,2016-02-23,07:10:00,81.9847
0.65576,0.71114,81.9593,,,,2016-02-23,07:15:00,0.65576,,,2016-02-23,07:15:00,0.71114,,,2016-02-23,07:15:00,81.9593
0.65546,0.71211,81.8933,,,,2016-02-23,07:20:00,0.65546,,,2016-02-23,07:20:00,0.71211,,,2016-02-23,07:20:00,81.8933
0.65563,0.71184,81.8637,,,,2016-02-23,07:25:00,0.65563,,,2016-02-23,07:25:00,0.71184,,,2016-02-23,07:25:00,81.8637
0.65566,0.71189,81.8582,,,,2016-02-23,07:30:00,0.65566,,,2016-02-23,07:30:00,0.71189,,,2016-02-23,07:30:00,81.8582
0.6554,0.71209,81.8816,,,,2016-02-23,07:35:00,0.6554,,,2016-02-23,07:35:00,0.71209,,,2016-02-23,07:35:00,81.8816
0.65522,0.71224,81.799,,,,2016-02-23,07:40:00,0.65522,,,2016-02-23,07:40:00,0.71224,,,2016-02-23,07:40:00,81.799
0.65537,0.71237,81.7951,,,,2016-02-23,07:45:00,0.65537,,,2016-02-23,07:45:00,0.71237,,,2016-02-23,07:45:00,81.7951
0.65557,0.71186,81.8324,,,,2016-02-23,07:50:00,0.65557,,,2016-02-23,07:50:00,0.71186,,,2016-02-23,07:50:00,81.8324
0.65625,0.71222,81.8621,,,,2016-02-23,07:55:00,0.65625,,,2016-02-23,07:55:00,0.71222,,,2016-02-23,07:55:00,81.8621
0.65626,0.7131,81.8652,,,,2016-02-23,08:00:00,0.65626,,,2016-02-23,08:00:00,0.7131,,,2016-02-23,08:00:00,81.8652
0.65562,0.71257,81.8648,,,,2016-02-23,08:05:00,0.65562,,,2016-02-23,08:05:00,0.71257,,,2016-02-23,08:05:00,81.8648
0.65645,0.71213,81.8719,,,,2016-02-23,08:10:00,0.65645,,,2016-02-23,08:10:00,0.71213,,,2016-02-23,08:10:00,81.8719
0.65609,0.71199,81.8483,,,,2016-02-23,08:15:00,0.65609,,,2016-02-23,08:15:00,0.71199,,,2016-02-23,08:15:00,81.8483
0.65568,0.71266,81.7248,,,,2016-02-23,08:20:00,0.65568,,,2016-02-23,08:20:00,0.71266,,,2016-02-23,08:20:00,81.7248
0.65543,0.71289,81.7094,,,,2016-02-23,08:25:00,0.65543,,,2016-02-23,08:25:00,0.71289,,,2016-02-23,08:25:00,81.7094
0.65548,0.71309,81.7186,,,,2016-02-23,08:30:00,0.65548,,,2016-02-23,08:30:00,0.71309,,,2016-02-23,08:30:00,81.7186
0.65523,0.71299,81.702,,,,2016-02-23,08:35:00,0.65523,,,2016-02-23,08:35:00,0.71299,,,2016-02-23,08:35:00,81.702
0.65635,0.71215,81.7287,,,,2016-02-23,08:40:00,0.65635,,,2016-02-23,08:40:00,0.71215,,,2016-02-23,08:40:00,81.7287
0.65638,0.7117,81.7585,,,,2016-02-23,08:45:00,0.65638,,,2016-02-23,08:45:00,0.7117,,,2016-02-23,08:45:00,81.7585
0.65581,0.71211,81.6941,,,,2016-02-23,08:50:00,0.65581,,,2016-02-23,08:50:00,0.71211,,,2016-02-23,08:50:00,81.6941
0.65539,0.71261,81.6843,,,,2016-02-23,08:55:00,0.65539,,,2016-02-23,08:55:00,0.71261,,,2016-02-23,08:55:00,81.6843
0.65527,0.71312,81.6479,,,,2016-02-23,09:00:00,0.65527,,,2016-02-23,09:00:00,0.71312,,,2016-02-23,09:00:00,81.6479
0.65473,0.71314,81.4842,,,,2016-02-23,09:05:00,0.65473,,,2016-02-23,09:05:00,0.71314,,,2016-02-23,09:05:00,81.4842
0.65497,0.71292,81.4866,,,,2016-02-23,09:10:00,0.65497,,,2016-02-23,09:10:00,0.71292,,,2016-02-23,09:10:00,81.4866
0.65436,0.71361,81.4962,,,,2016-02-23,09:15:00,0.65436,,,2016-02-23,09:15:00,0.71361,,,2016-02-23,09:15:00,81.4962
0.65475,0.7134,81.5026,,,,2016-02-23,09:20:00,0.65475,,,2016-02-23,09:20:00,0.7134,,,2016-02-23,09:20:00,81.5026
0.65543,0.71273,81.6159,,,,2016-02-23,09:25:00,0.65543,,,2016-02-23,09:25:00,0.71273,,,2016-02-23,09:25:00,81.6159
0.65521,0.71279,81.613,,,,2016-02-23,09:30:00,0.65521,,,2016-02-23,09:30:00,0.71279,,,2016-02-23,09:30:00,81.613
0.65508,0.71237,81.6404,,,,2016-02-23,09:35:00,0.65508,,,2016-02-23,09:35:00,0.71237,,,2016-02-23,09:35:00,81.6404
0.65492,0.71182,81.5925,,,,2016-02-23,09:40:00,0.65492,,,2016-02-23,09:40:00,0.71182,,,2016-02-23,09:40:00,81.5925
0.65557,0.71165,81.6822,,,,2016-02-23,09:45:00,0.65557,,,2016-02-23,09:45:00,0.71165,,,2016-02-23,09:45:00,81.6822
0.65583,0.71207,81.6855,,,,2016-02-23,09:50:00,0.65583,,,2016-02-23,09:50:00,0.71207,,,2016-02-23,09:50:00,81.6855
0.6567,0.71195,81.7165,,,,2016-02-23,09:55:00,0.6567,,,2016-02-23,09:55:00,0.71195,,,2016-02-23,09:55:00,81.7165
0.65658,0.71199,81.7533,,,,2016-02-23,10:00:00,0.65658,,,2016-02-23,10:00:00,0.71199,,,2016-02-23,10:00:00,81.7533
0.6565,0.71176,81.6323,,,,2016-02-23,10:05:00,0.6565,,,2016-02-23,10:05:00,0.71176,,,2016-02-23,10:05:00,81.6323
0.65862,0.71043,81.7577,,,,2016-02-23,10:10:00,0.65862,,,2016-02-23,10:10:00,0.71043,,,2016-02-23,10:10:00,81.7577
0.65855,0.71052,81.7483,,,,2016-02-23,10:15:00,0.65855,,,2016-02-23,10:15:00,0.71052,,,2016-02-23,10:15:00,81.7483
0.65888,0.71019,81.7393,,,,2016-02-23,10:20:00,0.65888,,,2016-02-23,10:20:00,0.71019,,,2016-02-23,10:20:00,81.7393
0.65883,0.71016,81.6641,,,,2016-02-23,10:25:00,0.65883,,,2016-02-23,10:25:00,0.71016,,,2016-02-23,10:25:00,81.6641
0.65863,0.71035,81.65,,,,2016-02-23,10:30:00,0.65863,,,2016-02-23,10:30:00,0.71035,,,2016-02-23,10:30:00,81.65
0.65887,0.70993,81.7032,,,,2016-02-23,10:35:00,0.65887,,,2016-02-23,10:35:00,0.70993,,,2016-02-23,10:35:00,81.7032
0.65894,0.70991,81.7014,,,,2016-02-23,10:40:00,0.65894,,,2016-02-23,10:40:00,0.70991,,,2016-02-23,10:40:00,81.7014
0.65853,0.71039,81.6339,,,,2016-02-23,10:45:00,0.65853,,,2016-02-23,10:45:00,0.71039,,,2016-02-23,10:45:00,81.6339
0.65788,0.71083,81.525,,,,2016-02-23,10:50:00,0.65788,,,2016-02-23,10:50:00,0.71083,,,2016-02-23,10:50:00,81.525
0.65746,0.71085,81.5499,,,,2016-02-23,10:55:00,0.65746,,,2016-02-23,10:55:00,0.71085,,,2016-02-23,10:55:00,81.5499
0.65757,0.71105,81.5326,,,,2016-02-23,11:00:00,0.65757,,,2016-02-23,11:00:00,0.71105,,,2016-02-23,11:00:00,81.5326
0.65727,0.71168,81.4868,,,,2016-02-23,11:05:00,0.65727,,,2016-02-23,11:05:00,0.71168,,,2016-02-23,11:05:00,81.4868
0.65711,0.71178,81.5256,,,,2016-02-23,11:10:00,0.65711,,,2016-02-23,11:10:00,0.71178,,,2016-02-23,11:10:00,81.5256
0.65742,0.71207,81.5466,,,,2016-02-23,11:15:00,0.65742,,,2016-02-23,11:15:00,0.71207,,,2016-02-23,11:15:00,81.5466
0.65723,0.71192,81.4802,,,,2016-02-23,11:20:00,0.65723,,,2016-02-23,11:20:00,0.71192,,,2016-02-23,11:20:00,81.4802
0.65717,0.71156,81.4558,,,,2016-02-23,11:25:00,0.65717,,,2016-02-23,11:25:00,0.71156,,,2016-02-23,11:25:00,81.4558
0.65715,0.71227,81.4114,,,,2016-02-23,11:30:00,0.65715,,,2016-02-23,11:30:00,0.71227,,,2016-02-23,11:30:00,81.4114
0.65727,0.71227,81.43,,,,2016-02-23,11:35:00,0.65727,,,2016-02-23,11:35:00,0.71227,,,2016-02-23,11:35:00,81.43
0.658,0.71189,81.4959,,,,2016-02-23,11:40:00,0.658,,,2016-02-23,11:40:00,0.71189,,,2016-02-23,11:40:00,81.4959
0.65777,0.71276,81.4739,,,,2016-02-23,11:45:00,0.65777,,,2016-02-23,11:45:00,0.71276,,,2016-02-23,11:45:00,81.4739
0.65756,0.71341,81.4796,,,,2016-02-23,11:50:00,0.65756,,,2016-02-23,11:50:00,0.71341,,,2016-02-23,11:50:00,81.4796
0.65828,0.71463,81.4305,,,,2016-02-23,11:55:00,0.65828,,,2016-02-23,11:55:00,0.71463,,,2016-02-23,11:55:00,81.4305
0.65828,0.71365,81.573,,,,2016-02-23,12:00:00,0.65828,,,2016-02-23,12:00:00,0.71365,,,2016-02-23,12:00:00,81.573
0.65886,0.71348,81.5795,,,,2016-02-23,12:05:00,0.65886,,,2016-02-23,12:05:00,0.71348,,,2016-02-23,12:05:00,81.5795
0.65877,0.71324,81.5498,,,,2016-02-23,12:10:00,0.65877,,,2016-02-23,12:10:00,0.71324,,,2016-02-23,12:10:00,81.5498
0.65874,0.71285,81.526,,,,2016-02-23,12:15:00,0.65874,,,2016-02-23,12:15:00,0.71285,,,2016-02-23,12:15:00,81.526
0.65828,0.71296,81.5903,,,,2016-02-23,12:20:00,0.65828,,,2016-02-23,12:20:00,0.71296,,,2016-02-23,12:20:00,81.5903
0.65819,0.71337,81.5938,,,,2016-02-23,12:25:00,0.65819,,,2016-02-23,12:25:00,0.71337,,,2016-02-23,12:25:00,81.5938
0.65816,0.71413,81.5641,,,,2016-02-23,12:30:00,0.65816,,,2016-02-23,12:30:00,0.71413,,,2016-02-23,12:30:00,81.5641
0.65814,0.7133,81.6154,,,,2016-02-23,12:35:00,0.65814,,,2016-02-23,12:35:00,0.7133,,,2016-02-23,12:35:00,81.6154
0.65855,0.71336,81.6336,,,,2016-02-23,12:40:00,0.65855,,,2016-02-23,12:40:00,0.71336,,,2016-02-23,12:40:00,81.6336
0.65914,0.71297,81.6954,,,,2016-02-23,12:45:00,0.65914,,,2016-02-23,12:45:00,0.71297,,,2016-02-23,12:45:00,81.6954
0.65951,0.71292,81.6468,,,,2016-02-23,12:50:00,0.65951,,,2016-02-23,12:50:00,0.71292,,,2016-02-23,12:50:00,81.6468
0.65881,0.71249,81.6262,,,,2016-02-23,12:55:00,0.65881,,,2016-02-23,12:55:00,0.71249,,,2016-02-23,12:55:00,81.6262
0.65866,0.71255,81.567,,,,2016-02-23,13:00:00,0.65866,,,2016-02-23,13:00:00,0.71255,,,2016-02-23,13:00:00,81.567
0.65863,0.71292,81.6571,,,,2016-02-23,13:05:00,0.65863,,,2016-02-23,13:05:00,0.71292,,,2016-02-23,13:05:00,81.6571
0.65896,0.71359,81.6824,,,,2016-02-23,13:10:00,0.65896,,,2016-02-23,13:10:00,0.71359,,,2016-02-23,13:10:00,81.6824
0.65888,0.7136,81.6597,,,,2016-02-23,13:15:00,0.65888,,,2016-02-23,13:15:00,0.7136,,,2016-02-23,13:15:00,81.6597
0.65897,0.71385,81.7227,,,,2016-02-23,13:20:00,0.65897,,,2016-02-23,13:20:00,0.71385,,,2016-02-23,13:20:00,81.7227
0.65902,0.71338,81.675,,,,2016-02-23,13:25:00,0.65902,,,2016-02-23,13:25:00,0.71338,,,2016-02-23,13:25:00,81.675
0.65936,0.71342,81.6838,,,,2016-02-23,13:30:00,0.65936,,,2016-02-23,13:30:00,0.71342,,,2016-02-23,13:30:00,81.6838
0.65915,0.71345,81.6868,,,,2016-02-23,13:35:00,0.65915,,,2016-02-23,13:35:00,0.71345,,,2016-02-23,13:35:00,81.6868
0.65882,0.71349,81.6464,,,,2016-02-23,13:40:00,0.65882,,,2016-02-23,13:40:00,0.71349,,,2016-02-23,13:40:00,81.6464
0.65917,0.71365,81.6658,,,,2016-02-23,13:45:00,0.65917,,,2016-02-23,13:45:00,0.71365,,,2016-02-23,13:45:00,81.6658
0.65843,0.71352,81.6318,,,,2016-02-23,13:50:00,0.65843,,,2016-02-23,13:50:00,0.71352,,,2016-02-23,13:50:00,81.6318
0.65818,0.71375,81.5522,,,,2016-02-23,13:55:00,0.65818,,,2016-02-23,13:55:00,0.71375,,,2016-02-23,13:55:00,81.5522
0.65854,0.71404,81.5796,,,,2016-02-23,14:00:00,0.65854,,,2016-02-23,14:00:00,0.71404,,,2016-02-23,14:00:00,81.5796
0.65774,0.71471,81.4475,,,,2016-02-23,14:05:00,0.65774,,,2016-02-23,14:05:00,0.71471,,,2016-02-23,14:05:00,81.4475
0.65821,0.71426,81.4797,,,,2016-02-23,14:10:00,0.65821,,,2016-02-23,14:10:00,0.71426,,,2016-02-23,14:10:00,81.4797
0.65811,0.71383,81.4712,,,,2016-02-23,14:15:00,0.65811,,,2016-02-23,14:15:00,0.71383,,,2016-02-23,14:15:00,81.4712
0.6583,0.71404,81.4812,,,,2016-02-23,14:20:00,0.6583,,,2016-02-23,14:20:00,0.71404,,,2016-02-23,14:20:00,81.4812
0.65849,0.7138,81.5148,,,,2016-02-23,14:25:00,0.65849,,,2016-02-23,14:25:00,0.7138,,,2016-02-23,14:25:00,81.5148
0.65791,0.71398,81.4903,,,,2016-02-23,14:30:00,0.65791,,,2016-02-23,14:30:00,0.71398,,,2016-02-23,14:30:00,81.4903
0.65745,0.71358,81.4809,,,,2016-02-23,14:35:00,0.65745,,,2016-02-23,14:35:00,0.71358,,,2016-02-23,14:35:00,81.4809
0.65735,0.71397,81.5861,,,,2016-02-23,14:40:00,0.65735,,,2016-02-23,14:40:00,0.71397,,,2016-02-23,14:40:00,81.5861
0.65794,0.71414,81.6659,,,,2016-02-23,14:45:00,0.65794,,,2016-02-23,14:45:00,0.71414,,,2016-02-23,14:45:00,81.6659
0.65804,0.71386,81.6862,,,,2016-02-23,14:50:00,0.65804,,,2016-02-23,14:50:00,0.71386,,,2016-02-23,14:50:00,81.6862
0.65777,0.71375,81.6724,,,,2016-02-23,14:55:00,0.65777,,,2016-02-23,14:55:00,0.71375,,,2016-02-23,14:55:00,81.6724
0.65698,0.71392,81.7559,,,,2016-02-23,15:00:00,0.65698,,,2016-02-23,15:00:00,0.71392,,,2016-02-23,15:00:00,81.7559
0.65678,0.71407,81.6783,,,,2016-02-23,15:05:00,0.65678,,,2016-02-23,15:05:00,0.71407,,,2016-02-23,15:05:00,81.6783
0.65617,0.71448,81.6429,,,,2016-02-23,15:10:00,0.65617,,,2016-02-23,15:10:00,0.71448,,,2016-02-23,15:10:00,81.6429
0.65637,0.71463,81.5495,,,,2016-02-23,15:15:00,0.65637,,,2016-02-23,15:15:00,0.71463,,,2016-02-23,15:15:00,81.5495
0.65664,0.71504,81.531,,,,2016-02-23,15:20:00,0.65664,,,2016-02-23,15:20:00,0.71504,,,2016-02-23,15:20:00,81.531
0.65651,0.71506,81.4944,,,,2016-02-23,15:25:00,0.65651,,,2016-02-23,15:25:00,0.71506,,,2016-02-23,15:25:00,81.4944
0.65703,0.71488,81.5865,,,,2016-02-23,15:30:00,0.65703,,,2016-02-23,15:30:00,0.71488,,,2016-02-23,15:30:00,81.5865
0.6566,0.71486,81.5011,,,,2016-02-23,15:35:00,0.6566,,,2016-02-23,15:35:00,0.71486,,,2016-02-23,15:35:00,81.5011
0.65686,0.71497,81.475,,,,2016-02-23,15:40:00,0.65686,,,2016-02-23,15:40:00,0.71497,,,2016-02-23,15:40:00,81.475
0.65715,0.71525,81.4995,,,,2016-02-23,15:45:00,0.65715,,,2016-02-23,15:45:00,0.71525,,,2016-02-23,15:45:00,81.4995
0.65689,0.715,81.4266,,,,2016-02-23,15:50:00,0.65689,,,2016-02-23,15:50:00,0.715,,,2016-02-23,15:50:00,81.4266
0.6569,0.71531,81.5093,,,,2016-02-23,15:55:00,0.6569,,,2016-02-23,15:55:00,0.71531,,,2016-02-23,15:55:00,81.5093
0.657,0.71474,81.531,,,,2016-02-23,16:00:00,0.657,,,2016-02-23,16:00:00,0.71474,,,2016-02-23,16:00:00,81.531
0.65689,0.7146,81.6134,,,,2016-02-23,16:05:00,0.65689,,,2016-02-23,16:05:00,0.7146,,,2016-02-23,16:05:00,81.6134
0.65634,0.71455,81.4362,,,,2016-02-23,16:10:00,0.65634,,,2016-02-23,16:10:00,0.71455,,,2016-02-23,16:10:00,81.4362
0.65579,0.7152,81.298,,,,2016-02-23,16:15:00,0.65579,,,2016-02-23,16:15:00,0.7152,,,2016-02-23,16:15:00,81.298
0.6553,0.71623,81.2079,,,,2016-02-23,16:20:00,0.6553,,,2016-02-23,16:20:00,0.71623,,,2016-02-23,16:20:00,81.2079
0.65578,0.71572,81.3854,,,,2016-02-23,16:25:00,0.65578,,,2016-02-23,16:25:00,0.71572,,,2016-02-23,16:25:00,81.3854
0.65633,0.7156,81.4,,,,2016-02-23,16:30:00,0.65633,,,2016-02-23,16:30:00,0.7156,,,2016-02-23,16:30:00,81.4
0.65617,0.71544,81.3963,,,,2016-02-23,16:35:00,0.65617,,,2016-02-23,16:35:00,0.71544,,,2016-02-23,16:35:00,81.3963
0.65626,0.7155,81.4046,,,,2016-02-23,16:40:00,0.65626,,,2016-02-23,16:40:00,0.7155,,,2016-02-23,16:40:00,81.4046
0.65616,0.71587,81.3789,,,,2016-02-23,16:45:00,0.65616,,,2016-02-23,16:45:00,0.71587,,,2016-02-23,16:45:00,81.3789
0.65533,0.71591,81.2442,,,,2016-02-23,16:50:00,0.65533,,,2016-02-23,16:50:00,0.71591,,,2016-02-23,16:50:00,81.2442
0.65405,0.71561,81.146,,,,2016-02-23,16:55:00,0.65405,,,2016-02-23,16:55:00,0.71561,,,2016-02-23,16:55:00,81.146
0.65467,0.71556,81.2126,,,,2016-02-23,17:00:00,0.65467,,,2016-02-23,17:00:00,0.71556,,,2016-02-23,17:00:00,81.2126
0.65416,0.71542,81.127,,,,2016-02-23,17:05:00,0.65416,,,2016-02-23,17:05:00,0.71542,,,2016-02-23,17:05:00,81.127
0.65353,0.71591,81.0787,,,,2016-02-23,17:10:00,0.65353,,,2016-02-23,17:10:00,0.71591,,,2016-02-23,17:10:00,81.0787
0.65386,0.71575,81.1003,,,,2016-02-23,17:15:00,0.65386,,,2016-02-23,17:15:00,0.71575,,,2016-02-23,17:15:00,81.1003
0.65434,0.71564,81.2812,,,,2016-02-23,17:20:00,0.65434,,,2016-02-23,17:20:00,0.71564,,,2016-02-23,17:20:00,81.2812
0.65477,0.71547,81.2842,,,,2016-02-23,17:25:00,0.65477,,,2016-02-23,17:25:00,0.71547,,,2016-02-23,17:25:00,81.2842
0.65396,0.71593,81.2356,,,,2016-02-23,17:30:00,0.65396,,,2016-02-23,17:30:00,0.71593,,,2016-02-23,17:30:00,81.2356
0.65414,0.71618,81.2521,,,,2016-02-23,17:35:00,0.65414,,,2016-02-23,17:35:00,0.71618,,,2016-02-23,17:35:00,81.2521
0.65436,0.71641,81.3257,,,,2016-02-23,17:40:00,0.65436,,,2016-02-23,17:40:00,0.71641,,,2016-02-23,17:40:00,81.3257
0.6547,0.71638,81.3952,,,,2016-02-23,17:45:00,0.6547,,,2016-02-23,17:45:00,0.71638,,,2016-02-23,17:45:00,81.3952
0.65446,0.71637,81.3784,,,,2016-02-23,17:50:00,0.65446,,,2016-02-23,17:50:00,0.71637,,,2016-02-23,17:50:00,81.3784
0.65431,0.71759,81.3233,,,,2016-02-23,17:55:00,0.65431,,,2016-02-23,17:55:00,0.71759,,,2016-02-23,17:55:00,81.3233
0.65443,0.71793,81.3584,,,,2016-02-23,18:00:00,0.65443,,,2016-02-23,18:00:00,0.71793,,,2016-02-23,18:00:00,81.3584
0.6537,0.71828,81.2359,,,,2016-02-23,18:05:00,0.6537,,,2016-02-23,18:05:00,0.71828,,,2016-02-23,18:05:00,81.2359
0.65413,0.71879,81.2921,,,,2016-02-23,18:10:00,0.65413,,,2016-02-23,18:10:00,0.71879,,,2016-02-23,18:10:00,81.2921
0.65385,0.71926,81.2869,,,,2016-02-23,18:15:00,0.65385,,,2016-02-23,18:15:00,0.71926,,,2016-02-23,18:15:00,81.2869
0.65355,0.71912,81.2613,,,,2016-02-23,18:20:00,0.65355,,,2016-02-23,18:20:00,0.71912,,,2016-02-23,18:20:00,81.2613
0.65373,0.71904,81.2689,,,,2016-02-23,18:25:00,0.65373,,,2016-02-23,18:25:00,0.71904,,,2016-02-23,18:25:00,81.2689
0.65405,0.71869,81.3603,,,,2016-02-23,18:30:00,0.65405,,,2016-02-23,18:30:00,0.71869,,,2016-02-23,18:30:00,81.3603
0.65401,0.71897,81.3316,,,,2016-02-23,18:35:00,0.65401,,,2016-02-23,18:35:00,0.71897,,,2016-02-23,18:35:00,81.3316
0.65369,0.71949,81.3612,,,,2016-02-23,18:40:00,0.65369,,,2016-02-23,18:40:00,0.71949,,,2016-02-23,18:40:00,81.3612
0.65369,0.71956,81.3792,,,,2016-02-23,18:45:00,0.65369,,,2016-02-23,18:45:00,0.71956,,,2016-02-23,18:45:00,81.3792
0.65394,0.71961,81.3792,,,,2016-02-23,18:50:00,0.65394,,,2016-02-23,18:50:00,0.71961,,,2016-02-23,18:50:00,81.3792
0.65409,0.71991,81.33,,,,2016-02-23,18:55:00,0.65409,,,2016-02-23,18:55:00,0.71991,,,2016-02-23,18:55:00,81.33
0.65433,0.71941,81.3967,,,,2016-02-23,19:00:00,0.65433,,,2016-02-23,19:00:00,0.71941,,,2016-02-23,19:00:00,81.3967
0.65458,0.71967,81.3753,,,,2016-02-23,19:05:00,0.65458,,,2016-02-23,19:05:00,0.71967,,,2016-02-23,19:05:00,81.3753
0.65459,0.71976,81.3819,,,,2016-02-23,19:10:00,0.65459,,,2016-02-23,19:10:00,0.71976,,,2016-02-23,19:10:00,81.3819
0.65443,0.71985,81.3615,,,,2016-02-23,19:15:00,0.65443,,,2016-02-23,19:15:00,0.71985,,,2016-02-23,19:15:00,81.3615
0.65456,0.71982,81.3977,,,,2016-02-23,19:20:00,0.65456,,,2016-02-23,19:20:00,0.71982,,,2016-02-23,19:20:00,81.3977
0.65457,0.7196,81.4239,,,,2016-02-23,19:25:00,0.65457,,,2016-02-23,19:25:00,0.7196,,,2016-02-23,19:25:00,81.4239
0.65433,0.71978,81.4104,,,,2016-02-23,19:30:00,0.65433,,,2016-02-23,19:30:00,0.71978,,,2016-02-23,19:30:00,81.4104
0.65431,0.71976,81.3647,,,,2016-02-23,19:35:00,0.65431,,,2016-02-23,19:35:00,0.71976,,,2016-02-23,19:35:00,81.3647
0.65437,0.71987,81.3641,,,,2016-02-23,19:40:00,0.65437,,,2016-02-23,19:40:00,0.71987,,,2016-02-23,19:40:00,81.3641
0.65443,0.71979,81.3279,,,,2016-02-23,19:45:00,0.65443,,,2016-02-23,19:45:00,0.71979,,,2016-02-23,19:45:00,81.3279
0.65443,0.71992,81.3356,,,,2016-02-23,19:50:00,0.65443,,,2016-02-23,19:50:00,0.71992,,,2016-02-23,19:50:00,81.3356
0.65442,0.71982,81.3175,,,,2016-02-23,19:55:00,0.65442,,,2016-02-23,19:55:00,0.71982,,,2016-02-23,19:55:00,81.3175
0.65483,0.71979,81.3769,,,,2016-02-23,20:00:00,0.65483,,,2016-02-23,20:00:00,0.71979,,,2016-02-23,20:00:00,81.3769
0.65482,0.71944,81.3829,,,,2016-02-23,20:05:00,0.65482,,,2016-02-23,20:05:00,0.71944,,,2016-02-23,20:05:00,81.3829
0.65509,0.71917,81.4297,,,,2016-02-23,20:10:00,0.65509,,,2016-02-23,20:10:00,0.71917,,,2016-02-23,20:10:00,81.4297
0.65517,0.71868,81.4817,,,,2016-02-23,20:15:00,0.65517,,,2016-02-23,20:15:00,0.71868,,,2016-02-23,20:15:00,81.4817
0.65567,0.7184,81.5556,,,,2016-02-23,20:20:00,0.65567,,,2016-02-23,20:20:00,0.7184,,,2016-02-23,20:20:00,81.5556
0.65605,0.71849,81.6124,,,,2016-02-23,20:25:00,0.65605,,,2016-02-23,20:25:00,0.71849,,,2016-02-23,20:25:00,81.6124
0.65589,0.71858,81.5049,,,,2016-02-23,20:30:00,0.65589,,,2016-02-23,20:30:00,0.71858,,,2016-02-23,20:30:00,81.5049
0.65593,0.71892,81.5377,,,,2016-02-23,20:35:00,0.65593,,,2016-02-23,20:35:00,0.71892,,,2016-02-23,20:35:00,81.5377
0.65576,0.719,81.5132,,,,2016-02-23,20:40:00,0.65576,,,2016-02-23,20:40:00,0.719,,,2016-02-23,20:40:00,81.5132
0.65561,0.71908,81.4807,,,,2016-02-23,20:45:00,0.65561,,,2016-02-23,20:45:00,0.71908,,,2016-02-23,20:45:00,81.4807
0.65567,0.71881,81.4698,,,,2016-02-23,20:50:00,0.65567,,,2016-02-23,20:50:00,0.71881,,,2016-02-23,20:50:00,81.4698
0.65543,0.71867,81.4264,,,,2016-02-23,20:55:00,0.65543,,,2016-02-23,20:55:00,0.71867,,,2016-02-23,20:55:00,81.4264
0.65545,0.71874,81.4386,,,,2016-02-23,21:00:00,0.65545,,,2016-02-23,21:00:00,0.71874,,,2016-02-23,21:00:00,81.4386
0.65503,0.7191,81.4135,,,,2016-02-23,21:05:00,0.65503,,,2016-02-23,21:05:00,0.7191,,,2016-02-23,21:05:00,81.4135
0.65494,0.71904,81.4209,,,,2016-02-23,21:10:00,0.65494,,,2016-02-23,21:10:00,0.71904,,,2016-02-23,21:10:00,81.4209
0.65476,0.71939,81.3878,,,,2016-02-23,21:15:00,0.65476,,,2016-02-23,21:15:00,0.71939,,,2016-02-23,21:15:00,81.3878
0.65507,0.71912,81.4243,,,,2016-02-23,21:20:00,0.65507,,,2016-02-23,21:20:00,0.71912,,,2016-02-23,21:20:00,81.4243
0.65528,0.71926,81.4189,,,,2016-02-23,21:25:00,0.65528,,,2016-02-23,21:25:00,0.71926,,,2016-02-23,21:25:00,81.4189
0.65524,0.71916,81.397,,,,2016-02-23,21:30:00,0.65524,,,2016-02-23,21:30:00,0.71916,,,2016-02-23,21:30:00,81.397
0.65516,0.71896,81.4572,,,,2016-02-23,21:35:00,0.65516,,,2016-02-23,21:35:00,0.71896,,,2016-02-23,21:35:00,81.4572
0.65508,0.719,81.4783,,,,2016-02-23,21:40:00,0.65508,,,2016-02-23,21:40:00,0.719,,,2016-02-23,21:40:00,81.4783
0.65479,0.71912,81.44,,,,2016-02-23,21:45:00,0.65479,,,2016-02-23,21:45:00,0.71912,,,2016-02-23,21:45:00,81.44
0.65489,0.71911,81.4364,,,,2016-02-23,21:50:00,0.65489,,,2016-02-23,21:50:00,0.71911,,,2016-02-23,21:50:00,81.4364
0.65485,0.71928,81.4026,,,,2016-02-23,21:55:00,0.65485,,,2016-02-23,21:55:00,0.71928,,,2016-02-23,21:55:00,81.4026
