SERIES,DESCRIPTION
XUDLUSG,Effective exchange rate index - US $ (1990 average = 100)

DATE,XUDLUSG
14 Jul 2000,110.6185
17 Jul 2000,110.8602
18 Jul 2000,110.8204
19 Jul 2000,111.0836
20 Jul 2000,111.059
21 Jul 2000,110.8323
24 Jul 2000,110.6768
25 Jul 2000,110.4158
26 Jul 2000,110.3663
27 Jul 2000,110.5918
28 Jul 2000,111.418
31 Jul 2000,111.6353
01 Aug 2000,111.6419
02 Aug 2000,111.9732
03 Aug 2000,112.0305
04 Aug 2000,111.9945
07 Aug 2000,112.2348
08 Aug 2000,112.5182
09 Aug 2000,112.3088
10 Aug 2000,111.9604
11 Aug 2000,112.0877
14 Aug 2000,112.4158
15 Aug 2000,112.0028
16 Aug 2000,111.7783
17 Aug 2000,111.6073
18 Aug 2000,111.8417
21 Aug 2000,112.0816
22 Aug 2000,112.3497
23 Aug 2000,112.3518
24 Aug 2000,111.9304
25 Aug 2000,111.7712
29 Aug 2000,112.1419
30 Aug 2000,112.2411
31 Aug 2000,112.4081
01 Sep 2000,111.5995
04 Sep 2000,111.6167
05 Sep 2000,112.2187
06 Sep 2000,112.8508
07 Sep 2000,112.9971
08 Sep 2000,113.5766
11 Sep 2000,113.712
12 Sep 2000,114.2719
13 Sep 2000,114.1548
14 Sep 2000,114.4382
15 Sep 2000,114.3248
18 Sep 2000,114.7361
19 Sep 2000,114.7235
20 Sep 2000,114.7663
21 Sep 2000,114.4231
22 Sep 2000,113.3787
25 Sep 2000,113.682
26 Sep 2000,113.3706
27 Sep 2000,113.3722
28 Sep 2000,113.4915
29 Sep 2000,113.5998
02 Oct 2000,114.0578
03 Oct 2000,114.2561
04 Oct 2000,114.5202
05 Oct 2000,114.6611
06 Oct 2000,114.5815
09 Oct 2000,114.7084
10 Oct 2000,114.4195
11 Oct 2000,113.923
12 Oct 2000,114.5999
13 Oct 2000,114.8557
16 Oct 2000,115.6985
17 Oct 2000,115.6983
18 Oct 2000,115.5309
19 Oct 2000,116.1448
20 Oct 2000,116.3707
23 Oct 2000,116.128
24 Oct 2000,116.0662
25 Oct 2000,116.63
26 Oct 2000,116.869
27 Oct 2000,116.2562
30 Oct 2000,116.2479
31 Oct 2000,116.2303
01 Nov 2000,115.5408
02 Nov 2000,115.6156
03 Nov 2000,115.0496
06 Nov 2000,115.2115
07 Nov 2000,115.1698
08 Nov 2000,115.6634
09 Nov 2000,115.5912
10 Nov 2000,115.563
13 Nov 2000,115.6238
14 Nov 2000,115.9089
15 Nov 2000,116.1142
16 Nov 2000,116.6233
17 Nov 2000,116.7573
20 Nov 2000,117.1836
21 Nov 2000,117.5046
22 Nov 2000,117.4642
23 Nov 2000,117.6165
24 Nov 2000,117.9335
27 Nov 2000,117.0172
28 Nov 2000,116.5614
29 Nov 2000,116.734
30 Nov 2000,116.1398
01 Dec 2000,115.9493
04 Dec 2000,115.2207
05 Dec 2000,115.374
06 Dec 2000,115.1053
07 Dec 2000,114.8192
08 Dec 2000,114.9454
11 Dec 2000,115.0888
12 Dec 2000,115.5154
13 Dec 2000,115.7856
14 Dec 2000,114.89
15 Dec 2000,114.533
18 Dec 2000,114.7434
19 Dec 2000,115.0574
20 Dec 2000,114.3493
21 Dec 2000,113.9186
22 Dec 2000,113.5442
27 Dec 2000,113.5232
28 Dec 2000,113.9028
29 Dec 2000,112.9982
02 Jan 2001,112.5648
03 Jan 2001,112.5874
04 Jan 2001,113.027
05 Jan 2001,112.9803
08 Jan 2001,112.9429
09 Jan 2001,113.4618
10 Jan 2001,113.4467
11 Jan 2001,113.3899
12 Jan 2001,113.698
15 Jan 2001,114.4068
16 Jan 2001,114.1141
17 Jan 2001,114.6636
18 Jan 2001,114.2237
19 Jan 2001,114.417
22 Jan 2001,114.2254
23 Jan 2001,114.088
24 Jan 2001,115.3463
25 Jan 2001,114.903
26 Jan 2001,114.872
29 Jan 2001,114.9341
30 Jan 2001,114.5246
31 Jan 2001,114.174
01 Feb 2001,113.205
02 Feb 2001,113.6944
05 Feb 2001,113.3278
06 Feb 2001,113.9202
07 Feb 2001,114.2712
08 Feb 2001,114.9728
09 Feb 2001,115.1589
12 Feb 2001,115.0955
13 Feb 2001,115.4552
14 Feb 2001,115.3665
15 Feb 2001,115.8383
16 Feb 2001,115.3275
19 Feb 2001,115.369
20 Feb 2001,115.748
21 Feb 2001,115.964
22 Feb 2001,116.0733
23 Feb 2001,116.0548
26 Feb 2001,116.0287
27 Feb 2001,115.4248
28 Feb 2001,115.7457
01 Mar 2001,115.3681
02 Mar 2001,115.6432
05 Mar 2001,115.9863
06 Mar 2001,115.7662
07 Mar 2001,116.38
08 Mar 2001,116.1028
09 Mar 2001,116.167
12 Mar 2001,116.5289
13 Mar 2001,116.9855
14 Mar 2001,117.5747
15 Mar 2001,118.2473
16 Mar 2001,119.2955
19 Mar 2001,119.0724
20 Mar 2001,118.7992
21 Mar 2001,119.486
22 Mar 2001,120.4687
23 Mar 2001,119.3978
26 Mar 2001,119.1873
27 Mar 2001,119.1389
28 Mar 2001,119.3708
29 Mar 2001,120.0373
30 Mar 2001,120.7938
02 Apr 2001,121.2232
03 Apr 2001,120.9372
04 Apr 2001,119.7094
05 Apr 2001,120.055
06 Apr 2001,119.2955
09 Apr 2001,119.4283
10 Apr 2001,119.7565
11 Apr 2001,120.1309
12 Apr 2001,119.325
17 Apr 2001,119.96
18 Apr 2001,120.468
19 Apr 2001,118.8273
20 Apr 2001,118.4565
23 Apr 2001,118.4155
24 Apr 2001,118.8081
25 Apr 2001,118.4553
26 Apr 2001,118.339
27 Apr 2001,119.109
30 Apr 2001,119.274
01 May 2001,118.6226
02 May 2001,118.4938
03 May 2001,118.157
04 May 2001,118.058
08 May 2001,119.442
09 May 2001,119.1474
10 May 2001,119.3192
11 May 2001,119.6487
14 May 2001,120.1868
15 May 2001,119.88
16 May 2001,119.4976
17 May 2001,119.3425
18 May 2001,119.7123
21 May 2001,119.4798
22 May 2001,120.0724
23 May 2001,119.7947
24 May 2001,119.9086
25 May 2001,120.0748
29 May 2001,119.9437
30 May 2001,119.9025
31 May 2001,120.0558
01 Jun 2001,119.8787
04 Jun 2001,120.0781
05 Jun 2001,120.2845
06 Jun 2001,120.3776
07 Jun 2001,120.024
08 Jun 2001,120.3795
11 Jun 2001,121.0513
12 Jun 2001,120.7795
13 Jun 2001,120.3744
14 Jun 2001,119.7958
15 Jun 2001,119.9919
18 Jun 2001,120.4157
19 Jun 2001,120.6028
20 Jun 2001,121.0237
21 Jun 2001,121.0656
22 Jun 2001,121.0299
25 Jun 2001,120.3568
26 Jun 2001,120.3438
27 Jun 2001,120.4447
28 Jun 2001,121.4594
29 Jun 2001,121.3786
02 Jul 2001,121.2
03 Jul 2001,121.155
04 Jul 2001,121.2274
05 Jul 2001,122.0988
06 Jul 2001,121.8791
09 Jul 2001,121.5765
10 Jul 2001,121.1915
11 Jul 2001,120.6908
12 Jul 2001,121.0633
13 Jul 2001,121.6349
16 Jul 2001,121.6728
17 Jul 2001,121.7417
18 Jul 2001,120.3487
19 Jul 2001,120.2315
20 Jul 2001,119.9833
23 Jul 2001,120.6835
24 Jul 2001,120.1974
25 Jul 2001,119.7119
26 Jul 2001,119.8541
27 Jul 2001,120.0304
30 Jul 2001,120.267
31 Jul 2001,120.1706
01 Aug 2001,120.371
02 Aug 2001,119.5608
03 Aug 2001,119.2524
06 Aug 2001,119.5661
07 Aug 2001,119.8427
08 Aug 2001,119.6095
09 Aug 2001,119.107
10 Aug 2001,118.4791
13 Aug 2001,118.4662
14 Aug 2001,118.393
15 Aug 2001,116.9211
16 Aug 2001,116.8961
17 Aug 2001,116.9328
20 Aug 2001,117.3887
21 Aug 2001,117.1175
22 Aug 2001,116.6231
23 Aug 2001,117.1126
24 Aug 2001,117.0226
28 Aug 2001,117.3357
29 Aug 2001,117.0309
30 Aug 2001,117.2688
31 Aug 2001,117.1157
03 Sep 2001,117.1447
04 Sep 2001,117.9132
05 Sep 2001,118.602
06 Sep 2001,118.6681
07 Sep 2001,117.8956
10 Sep 2001,118.3723
11 Sep 2001,117.3627
12 Sep 2001,117.4512
13 Sep 2001,117.2808
14 Sep 2001,116.2503
17 Sep 2001,116.4865
18 Sep 2001,116.4079
19 Sep 2001,115.931
20 Sep 2001,115.7721
21 Sep 2001,116.4633
24 Sep 2001,116.685
25 Sep 2001,116.2412
26 Sep 2001,116.5626
27 Sep 2001,117.208
28 Sep 2001,117.5064
01 Oct 2001,117.4957
02 Oct 2001,117.6292
03 Oct 2001,117.3108
04 Oct 2001,117.5497
05 Oct 2001,117.1215
08 Oct 2001,116.9671
09 Oct 2001,117.1347
10 Oct 2001,117.7209
11 Oct 2001,118.5272
12 Oct 2001,118.273
15 Oct 2001,117.875
16 Oct 2001,117.9624
17 Oct 2001,118.0448
18 Oct 2001,118.4436
19 Oct 2001,118.8565
22 Oct 2001,119.4802
23 Oct 2001,119.7987
24 Oct 2001,119.6287
25 Oct 2001,119.4227
26 Oct 2001,119.6469
29 Oct 2001,118.6194
30 Oct 2001,118.3607
31 Oct 2001,119.1467
01 Nov 2001,118.6744
02 Nov 2001,118.7788
05 Nov 2001,119.1728
06 Nov 2001,118.9813
07 Nov 2001,118.7307
08 Nov 2001,119.147
09 Nov 2001,119.0007
12 Nov 2001,118.884
13 Nov 2001,119.9133
14 Nov 2001,119.7692
15 Nov 2001,120.1465
16 Nov 2001,120.1053
19 Nov 2001,120.5595
20 Nov 2001,120.3073
21 Nov 2001,120.999
22 Nov 2001,121.0486
23 Nov 2001,121.3372
26 Nov 2001,121.1794
27 Nov 2001,120.859
28 Nov 2001,120.1615
29 Nov 2001,120.2755
30 Nov 2001,119.495
03 Dec 2001,120.0393
04 Dec 2001,119.991
05 Dec 2001,120.1736
06 Dec 2001,120.1168
07 Dec 2001,120.3787
10 Dec 2001,120.7424
11 Dec 2001,120.7068
12 Dec 2001,120.1193
13 Dec 2001,120.0442
14 Dec 2001,120.0484
17 Dec 2001,119.9084
18 Dec 2001,120.3707
19 Dec 2001,120.6633
20 Dec 2001,120.9118
21 Dec 2001,121.8873
24 Dec 2001,122.7152
27 Dec 2001,122.5626
28 Dec 2001,122.7394
31 Dec 2001,122.19
02 Jan 2002,121.9415
03 Jan 2002,122.0129
04 Jan 2002,122.1101
07 Jan 2002,122.2845
08 Jan 2002,122.7004
09 Jan 2002,122.7862
10 Jan 2002,122.6148
11 Jan 2002,122.5031
14 Jan 2002,122.2188
15 Jan 2002,122.1849
16 Jan 2002,122.7582
17 Jan 2002,123.3664
18 Jan 2002,123.4701
21 Jan 2002,123.4461
22 Jan 2002,123.8512
23 Jan 2002,123.7594
24 Jan 2002,124.0205
25 Jan 2002,124.9328
28 Jan 2002,124.8853
29 Jan 2002,124.4378
30 Jan 2002,124.3223
31 Jan 2002,124.5766
01 Feb 2002,124.6192
04 Feb 2002,124.1297
05 Feb 2002,124.3551
06 Feb 2002,124.3598
07 Feb 2002,124.3943
08 Feb 2002,124.4252
11 Feb 2002,123.6687
12 Feb 2002,123.4645
13 Feb 2002,123.7122
14 Feb 2002,123.5723
15 Feb 2002,123.5057
18 Feb 2002,123.6494
19 Feb 2002,123.7333
20 Feb 2002,123.9484
21 Feb 2002,124.1736
22 Feb 2002,123.6613
25 Feb 2002,124.1019
26 Feb 2002,124.567
27 Feb 2002,124.9405
28 Feb 2002,124.596
01 Mar 2002,124.216
04 Mar 2002,123.5001
05 Mar 2002,123.6495
06 Mar 2002,122.842
07 Mar 2002,121.3853
08 Mar 2002,121.9746
11 Mar 2002,121.9027
12 Mar 2002,122.4152
13 Mar 2002,122.5774
14 Mar 2002,122.0429
15 Mar 2002,121.8746
18 Mar 2002,122.6429
19 Mar 2002,122.5558
20 Mar 2002,122.3434
21 Mar 2002,122.6296
22 Mar 2002,122.9294
25 Mar 2002,123.3414
26 Mar 2002,123.3247
27 Mar 2002,123.5505
28 Mar 2002,123.5735
02 Apr 2002,123.2373
03 Apr 2002,123.0152
04 Apr 2002,122.7559
05 Apr 2002,122.8101
08 Apr 2002,123.0573
09 Apr 2002,122.873
10 Apr 2002,122.6325
11 Apr 2002,122.4999
12 Apr 2002,122.8377
15 Apr 2002,122.6918
16 Apr 2002,122.275
17 Apr 2002,121.7984
18 Apr 2002,121.3852
19 Apr 2002,121.6294
22 Apr 2002,121.4422
23 Apr 2002,121.421
24 Apr 2002,121.1222
25 Apr 2002,120.2627
26 Apr 2002,120.1679
29 Apr 2002,120.1926
30 Apr 2002,120.2839
01 May 2002,119.5722
02 May 2002,119.8944
03 May 2002,119.1888
07 May 2002,119.6246
08 May 2002,120.0387
09 May 2002,119.9473
10 May 2002,119.3291
13 May 2002,119.4108
14 May 2002,120.1887
15 May 2002,119.5922
16 May 2002,119.5244
17 May 2002,118.0669
20 May 2002,117.9993
21 May 2002,117.6354
22 May 2002,117.1489
23 May 2002,117.7668
24 May 2002,117.5067
27 May 2002,117.6971
28 May 2002,117.0455
29 May 2002,116.9387
30 May 2002,116.3063
31 May 2002,116.6448
05 Jun 2002,116.8698
06 Jun 2002,116.3566
07 Jun 2002,116.4531
10 Jun 2002,116.5326
11 Jun 2002,116.9185
12 Jun 2002,116.6674
13 Jun 2002,116.5512
14 Jun 2002,116.4207
17 Jun 2002,116.6306
18 Jun 2002,116.3193
19 Jun 2002,115.6948
20 Jun 2002,114.9761
21 Jun 2002,114.0992
24 Jun 2002,113.5254
25 Jun 2002,114.1165
26 Jun 2002,112.3326
27 Jun 2002,112.6557
28 Jun 2002,112.6467
01 Jul 2002,112.6409
02 Jul 2002,112.8634
03 Jul 2002,113.1566
04 Jul 2002,113.2949
05 Jul 2002,113.4428
08 Jul 2002,112.2909
09 Jul 2002,111.7408
10 Jul 2002,112.0401
11 Jul 2002,111.6658
12 Jul 2002,111.7104
15 Jul 2002,110.8637
16 Jul 2002,110.6003
17 Jul 2002,111.0207
18 Jul 2002,111.2241
19 Jul 2002,110.5135
22 Jul 2002,111.3849
23 Jul 2002,112.729
24 Jul 2002,112.3215
25 Jul 2002,111.9169
26 Jul 2002,113.2716
29 Jul 2002,113.9288
30 Jul 2002,113.453
31 Jul 2002,113.9263
01 Aug 2002,113.8189
02 Aug 2002,113.7108
05 Aug 2002,113.7142
06 Aug 2002,115.3433
07 Aug 2002,114.7369
08 Aug 2002,114.8493
09 Aug 2002,114.3984
12 Aug 2002,113.8191
13 Aug 2002,113.7537
14 Aug 2002,112.4283
15 Aug 2002,113.0709
16 Aug 2002,112.8872
19 Aug 2002,113.6619
20 Aug 2002,113.948
21 Aug 2002,113.3025
22 Aug 2002,113.9095
23 Aug 2002,113.9256
27 Aug 2002,113.0681
28 Aug 2002,113.1201
29 Aug 2002,112.941
30 Aug 2002,113.2095
02 Sep 2002,112.8351
03 Sep 2002,111.9666
04 Sep 2002,112.4821
05 Sep 2002,112.7246
06 Sep 2002,113.0511
09 Sep 2002,113.2171
10 Sep 2002,113.9439
11 Sep 2002,114.3705
12 Sep 2002,114.222
13 Sep 2002,114.3304
16 Sep 2002,114.9569
17 Sep 2002,115.1933
18 Sep 2002,114.5865
19 Sep 2002,114.0023
20 Sep 2002,114.6108
23 Sep 2002,114.8954
24 Sep 2002,114.9271
25 Sep 2002,114.7501
26 Sep 2002,114.7066
27 Sep 2002,114.9233
30 Sep 2002,114.0675
01 Oct 2002,114.5076
02 Oct 2002,114.6144
03 Oct 2002,114.5288
04 Oct 2002,114.829
07 Oct 2002,115.1558
08 Oct 2002,115.3988
09 Oct 2002,114.9129
10 Oct 2002,114.8936
11 Oct 2002,114.9242
14 Oct 2002,114.8709
15 Oct 2002,115.2438
16 Oct 2002,115.129
17 Oct 2002,115.4929
18 Oct 2002,115.717
21 Oct 2002,115.3616
22 Oct 2002,115.2972
23 Oct 2002,115.0598
24 Oct 2002,115.1011
25 Oct 2002,114.9349
28 Oct 2002,114.4459
29 Oct 2002,114.0264
30 Oct 2002,114.2772
31 Oct 2002,113.8588
01 Nov 2002,113.4447
04 Nov 2002,113.5753
05 Nov 2002,113.1172
06 Nov 2002,113.3491
07 Nov 2002,112.4823
08 Nov 2002,112.0312
11 Nov 2002,112.0673
12 Nov 2002,112.2644
13 Nov 2002,112.5347
14 Nov 2002,112.7922
15 Nov 2002,112.8226
18 Nov 2002,113.0125
19 Nov 2002,112.9191
20 Nov 2002,113.588
21 Nov 2002,113.6295
22 Nov 2002,113.6897
25 Nov 2002,113.8628
26 Nov 2002,113.6879
27 Nov 2002,114.0113
28 Nov 2002,113.7676
29 Nov 2002,113.7255
02 Dec 2002,114.1851
03 Dec 2002,113.9269
04 Dec 2002,113.8955
05 Dec 2002,114.087
06 Dec 2002,113.4435
09 Dec 2002,113.3024
10 Dec 2002,113.2487
11 Dec 2002,113.1392
12 Dec 2002,112.7624
13 Dec 2002,111.8473
16 Dec 2002,112.1375
17 Dec 2002,111.3469
18 Dec 2002,111.5676
19 Dec 2002,111.3933
20 Dec 2002,111.4246
23 Dec 2002,111.2859
24 Dec 2002,111.0778
27 Dec 2002,111.0586
30 Dec 2002,110.5955
31 Dec 2002,110.4712
02 Jan 2003,111.176
03 Jan 2003,110.8493
06 Jan 2003,110.1438
07 Jan 2003,110.7282
08 Jan 2003,110.9374
09 Jan 2003,110.3224
10 Jan 2003,110.0629
13 Jan 2003,109.6566
14 Jan 2003,109.2069
15 Jan 2003,109.156
16 Jan 2003,109.1688
17 Jan 2003,108.7461
20 Jan 2003,108.8497
21 Jan 2003,108.9042
22 Jan 2003,108.796
23 Jan 2003,108.2053
24 Jan 2003,107.9571
27 Jan 2003,108.2203
28 Jan 2003,108.2407
29 Jan 2003,107.7612
30 Jan 2003,108.5638
31 Jan 2003,108.9183
03 Feb 2003,108.9047
04 Feb 2003,108.951
05 Feb 2003,108.2701
06 Feb 2003,108.3138
07 Feb 2003,108.5336
10 Feb 2003,109.0956
11 Feb 2003,109.5
12 Feb 2003,109.3313
13 Feb 2003,108.6512
14 Feb 2003,108.8126
17 Feb 2003,109.0603
18 Feb 2003,108.8849
19 Feb 2003,108.4825
20 Feb 2003,107.9661
21 Feb 2003,108.0757
24 Feb 2003,107.8005
25 Feb 2003,107.8169
26 Feb 2003,107.5792
27 Feb 2003,107.9145
28 Feb 2003,107.8972
03 Mar 2003,107.443
04 Mar 2003,107.0882
05 Mar 2003,106.4104
06 Mar 2003,106.4785
07 Mar 2003,105.9165
10 Mar 2003,105.9279
11 Mar 2003,106.1426
12 Mar 2003,106.3775
13 Mar 2003,107.2758
14 Mar 2003,107.8847
17 Mar 2003,107.9817
18 Mar 2003,108.5222
19 Mar 2003,108.9378
20 Mar 2003,108.8933
21 Mar 2003,109.7507
24 Mar 2003,108.8018
25 Mar 2003,108.4886
26 Mar 2003,108.4993
27 Mar 2003,108.1641
28 Mar 2003,108.1729
31 Mar 2003,107.213
01 Apr 2003,107.1275
02 Apr 2003,107.9717
03 Apr 2003,108.1919
04 Apr 2003,108.5797
07 Apr 2003,109.1183
08 Apr 2003,108.6705
09 Apr 2003,108.5965
10 Apr 2003,107.506
11 Apr 2003,108.0028
14 Apr 2003,107.7599
15 Apr 2003,107.808
16 Apr 2003,107.5685
17 Apr 2003,107.0936
22 Apr 2003,106.9396
23 Apr 2003,107.2705
24 Apr 2003,106.9024
25 Apr 2003,106.979
28 Apr 2003,106.923
29 Apr 2003,106.7513
30 Apr 2003,105.7982
01 May 2003,104.808
02 May 2003,105.2152
06 May 2003,104.2441
07 May 2003,103.7635
08 May 2003,103.327
09 May 2003,103.3068
12 May 2003,102.9158
13 May 2003,103.0626
14 May 2003,102.7376
15 May 2003,102.9049
16 May 2003,102.2605
19 May 2003,101.7778
20 May 2003,101.8051
21 May 2003,101.698
22 May 2003,102.1299
23 May 2003,101.9166
27 May 2003,101.5362
28 May 2003,102.6561
29 May 2003,102.0572
30 May 2003,102.6083
02 Jun 2003,102.3614
03 Jun 2003,102.6746
04 Jun 2003,102.4028
05 Jun 2003,101.1389
06 Jun 2003,102.1146
09 Jun 2003,101.8675
10 Jun 2003,102.1363
11 Jun 2003,101.5973
12 Jun 2003,101.6505
13 Jun 2003,101.2038
16 Jun 2003,100.92
17 Jun 2003,101.1828
18 Jun 2003,101.6038
19 Jun 2003,101.9956
20 Jun 2003,102.1738
23 Jun 2003,102.465
24 Jun 2003,102.544
25 Jun 2003,101.9177
26 Jun 2003,102.9936
27 Jun 2003,103.2325
30 Jun 2003,103.2757
01 Jul 2003,102.4383
02 Jul 2003,102.4145
03 Jul 2003,102.0627
04 Jul 2003,102.2735
07 Jul 2003,102.978
08 Jul 2003,103.5169
09 Jul 2003,103.6107
10 Jul 2003,103.7391
11 Jul 2003,103.7494
14 Jul 2003,103.6597
15 Jul 2003,104.3098
16 Jul 2003,104.5159
17 Jul 2003,104.9515
18 Jul 2003,105.2189
21 Jul 2003,104.6072
22 Jul 2003,104.7573
23 Jul 2003,104.1376
24 Jul 2003,103.8255
25 Jul 2003,103.2695
28 Jul 2003,103.7087
29 Jul 2003,103.6954
30 Jul 2003,104.6479
31 Jul 2003,105.3204
01 Aug 2003,104.901
04 Aug 2003,104.8622
05 Aug 2003,104.7598
06 Aug 2003,104.7352
07 Aug 2003,104.0823
08 Aug 2003,104.4199
11 Aug 2003,104.1262
12 Aug 2003,104.2105
13 Aug 2003,104.3835
14 Aug 2003,104.5704
15 Aug 2003,104.6718
18 Aug 2003,105.1052
19 Aug 2003,105.6209
20 Aug 2003,105.1166
21 Aug 2003,105.7432
22 Aug 2003,106.0676
26 Aug 2003,105.6677
27 Aug 2003,105.8887
28 Aug 2003,105.6052
29 Aug 2003,104.9647
01 Sep 2003,104.8708
02 Sep 2003,105.2706
03 Sep 2003,105.2962
04 Sep 2003,105.0006
05 Sep 2003,104.4578
08 Sep 2003,104.2068
09 Sep 2003,103.7501
10 Sep 2003,103.8336
11 Sep 2003,103.9868
12 Sep 2003,103.4779
15 Sep 2003,103.6318
16 Sep 2003,103.7278
17 Sep 2003,103.4538
18 Sep 2003,102.9261
19 Sep 2003,101.9187
22 Sep 2003,100.8285
23 Sep 2003,100.8025
24 Sep 2003,100.935
25 Sep 2003,100.5395
26 Sep 2003,100.9315
29 Sep 2003,100.5238
30 Sep 2003,100.2608
01 Oct 2003,99.6464
02 Oct 2003,99.6604
03 Oct 2003,99.8637
06 Oct 2003,99.8024
07 Oct 2003,98.893
08 Oct 2003,98.8074
09 Oct 2003,98.9696
10 Oct 2003,98.411
13 Oct 2003,98.8715
14 Oct 2003,98.9827
15 Oct 2003,99.2881
16 Oct 2003,98.6734
17 Oct 2003,98.9493
20 Oct 2003,99.1795
21 Oct 2003,98.8445
22 Oct 2003,98.077
23 Oct 2003,98.3017
24 Oct 2003,98.079
27 Oct 2003,98.0566
28 Oct 2003,98.3485
29 Oct 2003,98.1271
30 Oct 2003,98.2197
31 Oct 2003,99.0319
03 Nov 2003,100.1548
04 Nov 2003,99.6905
05 Nov 2003,99.7662
06 Nov 2003,100.1072
07 Nov 2003,99.6612
10 Nov 2003,98.9007
11 Nov 2003,99.0671
12 Nov 2003,98.4571
13 Nov 2003,98.0039
14 Nov 2003,97.8826
17 Nov 2003,98.082
18 Nov 2003,97.4701
19 Nov 2003,97.5669
20 Nov 2003,97.5152
21 Nov 2003,97.4812
24 Nov 2003,98.3894
25 Nov 2003,98.3351
26 Nov 2003,97.5504
27 Nov 2003,97.718
28 Nov 2003,97.3949
01 Dec 2003,97.4907
02 Dec 2003,96.846
03 Dec 2003,96.6292
04 Dec 2003,97.0387
05 Dec 2003,96.5771
08 Dec 2003,96.0562
09 Dec 2003,96.3183
10 Dec 2003,96.3167
11 Dec 2003,97.0163
12 Dec 2003,96.3048
15 Dec 2003,96.2113
16 Dec 2003,96.0899
17 Dec 2003,95.9461
18 Dec 2003,96.2428
19 Dec 2003,96.443
22 Dec 2003,96.0214
23 Dec 2003,95.8638
24 Dec 2003,95.455
29 Dec 2003,95.2976
30 Dec 2003,95.0596
31 Dec 2003,94.5676
02 Jan 2004,94.5592
05 Jan 2004,93.829
06 Jan 2004,93.6612
07 Jan 2004,93.8408
08 Jan 2004,93.6493
09 Jan 2004,93.1123
12 Jan 2004,93.3351
13 Jan 2004,93.1787
14 Jan 2004,93.8267
15 Jan 2004,94.2428
16 Jan 2004,95.1597
19 Jan 2004,95.4944
20 Jan 2004,94.5677
21 Jan 2004,94.4131
22 Jan 2004,94.0054
23 Jan 2004,94.1805
26 Jan 2004,94.6425
27 Jan 2004,94.262
28 Jan 2004,94.592
29 Jan 2004,95.5888
30 Jan 2004,95.3213
02 Feb 2004,95.2944
03 Feb 2004,94.8694
04 Feb 2004,95.0479
05 Feb 2004,94.6833
06 Feb 2004,94.254
09 Feb 2004,94.3176
10 Feb 2004,94.3482
11 Feb 2004,94.3958
12 Feb 2004,93.6028
13 Feb 2004,93.5853
16 Feb 2004,93.6361
17 Feb 2004,93.5239
18 Feb 2004,93.6419
19 Feb 2004,94.7257
20 Feb 2004,95.7478
23 Feb 2004,95.5482
24 Feb 2004,94.9652
25 Feb 2004,95.583
26 Feb 2004,96.4337
27 Feb 2004,96.2515
01 Mar 2004,96.0073
02 Mar 2004,96.9931
03 Mar 2004,97.5561
04 Mar 2004,97.4111
05 Mar 2004,96.3571
08 Mar 2004,96.9245
09 Mar 2004,96.5254
10 Mar 2004,97.3459
11 Mar 2004,97.1363
12 Mar 2004,97.6372
15 Mar 2004,97.3757
16 Mar 2004,96.3061
17 Mar 2004,96.879
18 Mar 2004,95.5705
19 Mar 2004,95.7356
22 Mar 2004,95.5125
23 Mar 2004,95.776
24 Mar 2004,96.0894
25 Mar 2004,96.0863
26 Mar 2004,96.0668
29 Mar 2004,95.6082
30 Mar 2004,95.4378
31 Mar 2004,94.7748
01 Apr 2004,94.3285
02 Apr 2004,95.3
05 Apr 2004,96.0083
06 Apr 2004,95.9614
07 Apr 2004,95.3878
08 Apr 2004,96.0261
13 Apr 2004,97.067
14 Apr 2004,97.852
15 Apr 2004,97.9039
16 Apr 2004,97.2942
19 Apr 2004,97.4599
20 Apr 2004,97.8755
21 Apr 2004,98.4649
22 Apr 2004,98.7038
23 Apr 2004,98.7002
26 Apr 2004,98.2003
27 Apr 2004,98.3305
28 Apr 2004,98.838
29 Apr 2004,98.7177
30 Apr 2004,98.7567
04 May 2004,98.1343
05 May 2004,97.7984
06 May 2004,98.1824
07 May 2004,99.4934
10 May 2004,100.3273
11 May 2004,100.5949
12 May 2004,99.9789
13 May 2004,100.7446
14 May 2004,100.647
17 May 2004,99.9376
18 May 2004,100.257
19 May 2004,99.2148
20 May 2004,99.6475
21 May 2004,98.981
24 May 2004,99.2244
25 May 2004,98.7201
26 May 2004,98.5253
27 May 2004,97.4198
28 May 2004,97.668
01 Jun 2004,97.5276
02 Jun 2004,97.2824
03 Jun 2004,97.6148
04 Jun 2004,97.5841
07 Jun 2004,96.8471
08 Jun 2004,96.9448
09 Jun 2004,97.4846
10 Jun 2004,97.6019
11 Jun 2004,98.1838
14 Jun 2004,98.2866
15 Jun 2004,98.2125
16 Jun 2004,98.3744
17 Jun 2004,98.1091
18 Jun 2004,97.4076
21 Jun 2004,97.4922
22 Jun 2004,97.552
23 Jun 2004,97.5387
24 Jun 2004,96.4557
25 Jun 2004,96.9117
28 Jun 2004,96.6517
29 Jun 2004,97.1762
30 Jun 2004,97.0885
01 Jul 2004,96.7133
02 Jul 2004,96.212
05 Jul 2004,96.4789
06 Jul 2004,96.4478
07 Jul 2004,95.8261
